text,class
"@celesluna34 @Royfenix Dando de mamar a una berenjenita... Jajajaja

Me hizo el día ese tweet",0
"@Luz_deluna42 Es un mamón, se viene para dormir conmigo... Pero yo me levanto y se queda llorando porque lo dejo solo 😂",0
@24HorasTVN Árbol Mapuche? Todo árbol existe en la naturaleza y no pertenece a ninguna etnia,0
"@OMdechile La Araucanía es mayormente de derecha, hay muchos hijos de colono en la zona, por otro lado el mapuche que reclama están en lugares más aislados, y como dicen  en otra respuesta el wallmapu se siente fuera del proceso chileno",0
"¡Recambio en equipo de Chanta-expertos!📢

Ingresa Espinoza! @Cardiojuanes, autodefinido ""cardiólogo mapuche""🤡

Estuvo en TV en @pautalibrelared

Pase a ver las joyitas. Lo + grave:

👉Puso en duda que SinoVac sea efectiva
👉Dice que de UCI se sale muerto

Se pasó este miserable https://t.co/eBAElt47JJ",1
"@sandraalar Que propongan un candidato.
Imagina un mapuche como gobernador,  acaso no habría sido lindo",0
"@eduburgoss @Loretitolinda Y poque no aguantan que los chilenos y mapuches chilenizados, que los han cagado toda la vida, gobiernen en sus tierras ancestrales.. https://t.co/aMMlKeCqB0",0
"""se te puede caer el cassette, puta maraca""... un caballero cualquiera... odio al tipejo, ya estoy esperando su entrevista, seguro se hace cristiano o evangelico
#MeaCulpaTVN
#MeaCulpaenTVN
#meaculpa",0
@Swingerchileno1 Rika tu mujer,0
@Anayluiss @CamiYClau1 Rika tu mujer,0
"Lamentablemente no es un monstruo es un hombre que cree que tiene el poder social de castigar a su ex mujer. No aíslen los casos de violencia, no construyan espectáculo cuando está claro que no son casos aislados y que hablamos de violencia machista. https://t.co/eDXsvuuhvZ",0
"Y donde está el repudio y condena transversal al asesinato de una mujer - policía? Su política es un asco @danieljadue @KarolCariola @mariseka .
No hay feminismo ni derechos humanos en esto?
Asquerosos.",0
@BuenosDiasTVN Ahora falta que esta mujer desde la carcel venda propiedades a nombre de su ex y como “conyuge “ …Los presos no deben tener derecho a beneficios Estatales.. y menos si es por asesinato del beneficiado,0
[Video] #CooperativaEnCasa Repartidora de Amazon puñeteó inexplicablemente a mujer que esperaba un pedido: https://t.co/tXRUtJoaCV https://t.co/W3vIPDMvm2,0
Reviso la pagina de Puma y solo me gustan las zapatillas de mujer :(,0
"Subgerenta y representante de El Mercurio de Valparaíso: ""Es clave visibilizar la labor de liderazgo de la mujer""
https://t.co/lp7aGWX9ap https://t.co/h7Ee76yJOd",0
@parswaprendices Muchas gracias para ustedes también linda semana y muy rica mujer mmmm,0
"@ClaudiaPizarro @PDI_CHILE Que ignorancia tan grande @ClaudiaPizarro el problema no es que sea mujer, no hagas campaña con la muerte de un funcionario @PDI_CHILE Hombre o mujer valen lo mismo.",0
@Carlosm64997658 @ASingle18 Ke riko se comen tu mujer cornudo,0
@FaboHormazabal Y si esa mujer tiene mas cuerpo q el otro y agrede primero. Simplemente no se golpea,0
"@maximio_CL Ser mujer no se desde cuando es sinónimo de puras cualidades, me complica esa ceguera ideológica !",1
Hogar dulce hogar... Bañate mujer llena de virus...,0
"@kommunitska sigues diciendo que el feminismo no es el único que analiza la opresión de la mujer, pero tú nisiquiera eres capaz de mirar los problemas con perpectiva de género, ¿entonces cómo analiza la opresión a la mujer?",0
@esposos3132 @joywe_sw Riko se come tu mujer cornudo,0
"@ViceInostroza Independiente del tiempo no es un referente para niñes, no es un referente como mujer, no me parece, no me gusta. 
Por mi parte perdió un voto y me da  lata pero de verdad no estoy para elegir entre caca y mier**",0
Muere una  mujer de 80 años arrollada por un ciclista borracho y drogado en Huesca https://t.co/lfedpLgwEK,0
"Jacinda Ardern, la primera ministra que rompe moldes en Nueva Zelanda https://t.co/BeHLEpNfqL.  Me imagino a Karina  en el futuro próximo @karina_ol .  Todos Apoyar a Karina !!  Será un icono para la política y el feminismo!!",0
@Ady12978565 Eres una gran mujer. 🤗,0
"@Cooperativa Se hubiera preocupado de eso, antes de violentar a su ex mujer no???",0
"@YodaZurdo @jgalemparte Dudo que tu ex mujer le diga como culear a tu nueva mujer, lo más probable es que le diga que no sabes culear y que por eso te dejó 🤣",1
"@riverar_luis Con respeto discrepo, el Sr. Orrego, no la ha descalificado su condición de mujer, solo reprochó que se refiriera a asuntos que no resuelve un Gobernador, sino los Constituyentes. En cambio la Sra. Oliva, se ha dedicado a catalogar de enemigo a quien piensa distinto.",0
Detienen a sujeto imputado por disparar contra domicilio y herir a una mujer en #SanFernando #CooperativaRegiones https://t.co/mkubl5rhuI https://t.co/rYgO4PZS3Q,0
"@Manu_io @Gardy_007 @tere_marinovic He leído tus comentarios y solo veo justificación al libertinaje de estas tipas, ambas tiene serios problemas mentales y lo peor que hay gente como tu que validan todo este tipo de actos!!! La mujer chilena no es como ustedes quieren creer.",0
"Hola bebé ya que contigo no sirve la labia y te crees muy sabia, pero vas a caer te lo digo mujer eh ah",0
"Los trabajos de cuidados y domésticos (en plural, pues hay muchas formas de cuidado) son indispensables para la economía productiva. Por esa razón, es impresentable que no sean considerados productivos. Aguante Iris Marion Young. 
https://t.co/AxBtmOLm1I",0
@efeortega Con justa razón esas canciones..que mujer mas  bella.,0
"@tere_marinovic Esto es demencia. Que vergüenza.  Esta loca es mujer. Que locura más irreal.
Dios nos libre de estos humanoides",0
@AlexyMile1 Sabrosa tu mujer,1
"Buenos días 😃 🙃

“El mejor matrimonio sería aquel que reuniese a una mujer ciega con un marido sordo”

CUÍDATE !!! Debemos ser más 😉😘",0
"🟣Si estás en cuarentena con tú agresor o si eres TESTIGO de hechos de violencia contra una mujer en tú comunidad y necesitas ORIENTACIÓN y APOYO
📲 #WhatsAppMujer
+569 9700 7000
☎️1455
✔️Silencioso
✔️Confidencial
✔️Disponible 24/7

Guárdalo con un nombre que sólo tú reconozcas‼️ https://t.co/ftHA4VdML2",0
"Detectives de #SanRamón detuvieron, en flagrancia, a una mujer que mantenía en su domicilio un total de 158 plantas de cannabis sativa y 8 sistemas para su cultivo indoor.

#88AniversarioPDI 
#InvestigarEstáEnNuestroADN https://t.co/1pgfWB2rFa",0
"Alguien me explica la lógica de los hombres ¿? se viven quejando porque quieren una mujer reservada que no haya estado con nadie etc, y te engañan con la que ya tuvo todo el mundo?? Ojo no estoy en contra de eso pero bro un poquito más de moral",0
"Aqui hay una mujer que cree que Pinochet creía en el voto, no sabe nada de nada, Pinochet creía en las balas y las armas con las cuales gobernó 17 años. @Gainza2037 La lucha por la democracia se torna en una lucha contra la ignorancia. https://t.co/4t7jeG5P62",0
@glamourymorbo Muy linda se paso saludos una bella mujer,0
@JavierYSusana1 Que hermosa que exitante mujer mmmmmmm y ese rico culito ufffffffff te lameria ese hoyito,0
"@HFalcon6 @GmoBaFa @floresdflorenci @PaulaAmaChile @karina_ol Esa mujer no sabe nada, sus comentarios ridículos dan vergüenza ajena.",0
"@Mali_R 7 Pienso que eres una mujer muy valiente y fuerte. Creo que nunca te lo he dicho, pero siempre me pareció una decisión muy valiente dejar todo y venirte acá, siempre te he admirado por eso, sobretodo ahora que se como es acá! 
8 Estoy buscando quien me guste y con quien funcione",0
El emprendimiento de mi hermana  hermosos botines de mujer https://t.co/ACZ2iicvxI,0
"@DeltaJey Mujer pues! Podemos hacer varias cosas al mismo tiempo ! Jajajaa
Sin enojarse hombres !!",0
"@LAMAdridalfredo Jajajaja conversación mega ñoña en pleno partido… y la película reivindica a la mujer cazafantasma, eso es lo que importa jajajaja",0
@tere_marinovic @kondepatula13 Es harto bruta esta mujer.,0
@chahuan @SusanaHiplan Primera mujer liderando la JRN ???,0
"Yo si fuera mujer, me enojaría, en una pregunta nada que ver, mete el sexismo y ..... pufff.... juzguen ustedes. https://t.co/dO21OsoXnI",0
Ayyy cuánta fuerza en esta mujer 🥺 https://t.co/XPPLtcPuGb,0
"@marirene1945 @Kari4_0 @pablosooooo @GAMBA_CL @2017Vruiz Oooooh la mujer gritona!!! Así como se puede dialogar??
Qué terrible.
Claro, las iglesias y su dictadura son mejores 🤣🤣🤣

Cuando aprendas a dialogar civilizadamente, seguidos. Te daría clases, pero no creo q tengas los medios para ello... Y no me refiero a lucas
Q te vaya bien",1
@dayanaradda Hágame el favor de pararle bola a su mujer todas las veces que cambié el plan porque eso quiere decir que no ha parado de pensar como mejorar la idea original.,0
"@Cooperativa ¿QUE NO TIENE NOMBRE ""UNA MUJER""? que falta de respeto https://t.co/uOGgAtcMVG",0
"@SircelMcIntyre @CNNChile @tv_monica pero ojo, Durán no habla de hombre o mujer, si no de la homosexualidad, que según él es una opción",0
@juguitodeodio1 La tengo blokeada. Esa mujer está más rayada que puerta de perrera.,0
"@33Andereya @Florencilla53 @karina_ol @Orrego No estaba segura… gracias por aclararlo… Salió en varios tweet de que era su hija… Por eso dije “no puedo confirmarlo” 
Pienso que esta mujer debe drogarse porque habla tanta estupidez, que su propio equipo no la quiere en el aire, para que no siga haciendo el ridículo.",0
@Arda_Mujer @Ceyda_Mujer Que lindo tu hijo 😘,0
"Pienso que @karina_ol debe hacerse un examen de droga antes de las votaciones al igual que @Orrego 
Tengo entendido que la foto 3 es la hija de esta “mujer” pero no puedo asegurarlo. Los candidatos a cualquier puesto público deben hacerse exámenes de drogas antes de postular. https://t.co/0uv4Qy842n",0
y a quién le importa por quien vota esta mujer https://t.co/DkZgAxKgah,0
Ay pobre Cristina!! Ponte las pilas 🔋mujer #GreysAnatomy,0
@Ceyda_Mujer @unsal_yeliz Esta muy linda,0
"@pollojksalinas @elmostrador No se le subieron los humos. Esa mujer siempre fue así; sin principios, loca, patrón de fundo, soberbia y muy infeliz. El tema es cómo llegó a ese puesto tan importante. El que la puso ahí debe ser otro loco igual que ella.",0
"Histórica: Debbie Hewit, a un paso de la ser la primera mujer en presidir el fútbol inglés https://t.co/myREDfG2Ud",0
@mr_vllr La Loretto Bernal es la Holasoygerman versión mujer? https://t.co/SYrnhYYsGG,0
"📌 Les recordamos que mañana 9 de junio a las 18.30 hrs tendremos una nueva jornada del Club de Lectura ""Encuentros Literarios: La épica del sentimiento- Introducción a la lectura del escritor Stefan Zweig"".
Lectura de esta semana:  Veinticuatro horas en la vida de una mujer. https://t.co/4WN7QGdibS",0
@Liz_Rich1 Riko llena tu mujer bro,0
@T13 Pobre mujer no vivio el golpe y dice estupideces,0
"What?!?!? Y los negacionistas? Y los cómplices de silencio? 
Tu papá fue asesinado por la dictadura.. es que no se puede creer lo de esta mujer 😩 https://t.co/YPW5cPdEUA",0
"@PanteraDeChile Le duele el asterisco cuando es tratado de nefelibata por una mujer culta , inteligente y con opinión,  bueno esto es típico denlos UDIOTAS",0
"Las diligencias claves en el caso de Fabiola Campillai que alargarán la investigación al menos hasta septiembre. La mujer fue víctima de impacto de bomba lacrimógena en San Bernardo cuando iba a su trabajo, el 26 de noviembre de 2019 https://t.co/UElJLOC4ol https://t.co/MvMICJVdBU",0
@PanteraDeChile Otro imbecil con bandera que piensa que una mujer no puede ser inteligente ella aporta en cambio tu ufff,1
"@LilBagual Esa mujer está posesa (orate, lokamente enferma), y punto.",0
"@the_chileanway Terrible. Como si la crianza fuera obligación de la mujer y un favor que hace el hombre. Pero, además, lo que se narra que pasó es brutal.",0
@PaulaPinedaMar 😂 no se si alegrarme o preocuparme..... pero me pareces una mujer plena y feliz.... así que supongo que me alegraré!,0
@Syjparejaswing1 Que mujer para bella,0
"Tan solo pensar que la primera mujer presidente del Perú podría ser un personaje tan corrupto como Keiko Fujimori me deja un hoyo en el pecho. No puede ser, no puede ser, NO https://t.co/VoZvk2KmQT",0
"[VIRAL] La valentía de una mujer que salvó a sus mascotas de una osa 

https://t.co/56SKldxKeO https://t.co/V4fVxJ6GMq",0
"@launicasolouna Hacer jn trío con mi novio y otra mujer, pero que entre los 3 nos demos mucho placer, sin límites ni culpas😈",0
@Hmolinamilman Que hace una mujer inteligente como tú al lado de este nefasto de Orrego,0
"@SandraIsabelB Usted señora Periodista trata de esa forma a otra mujer, colega y ser humano, no veo grado alguno de EMPATIA en sus palabras, pero me imagino que su VERSO es muy progre,  muy igualitario, muy de izquierda y MUY INCONSECUENTE finalmente..",0
"Hubo otro caso parecido en Francia hace años atrás y la mujer, Jacqueline Sauvage, obtuvo gracia presidencial de Hollande, primero parcial y después total. https://t.co/4g5nl8hejM",0
"@macordero En APS para lograr metas falta recurso. Eje. La meta de pap es tan alta y su fórmula de cálculo perversa, dónde solo te cuentan los pap q tu haces, si una mujer de tu población inscrita va a otro lado no cuenta. Al analizar necesitábamos el doble de matronas para cumplir meta",0
"@Naty_Patriota Totalmente de acuerdo, sin crear falsas noticias y hacer correr rumores, pero si es cierto desde luego el mayor repudio, lo que la ley dispone, además de la sanción moral del público ya que no se debe tocar a una mujer, se debe respetar, son madres, hermanas, hijas, parejas 😘",0
"@CNNChile El matrimonio es entre un hombre y una mujer.
Lo demás son inventos de moda permisiva,  quizás que más podrán permitir , contar de ser populares. O caer bien a la nueva generación. 
Que esta totalmente "" perdida ""..!!! Y si no respetan a los más viejos o conservadores, que, dign.",0
"@macordero Miguel, es ciertamente un tema de recursos. Hoy una matrona en prepartos/partos atiende a más de una mujer en trabajo de parto al misno tiempo. Esto no se condice con un verdadero acompañamiento. Se necesita una Matrona por cada gestante en trabajo de parto.",0
Este jovencito está bien loco. Ni de broma este joven debería hablar de femicidio¡!!! No es broma la violencia que hoy se ejerce contra la mujer. @RNewen1 Hagan llegar nuestros comentarios por favor. @Bomberos_Tiltil @electricatiltil #tiltil @ale_sepulvedap https://t.co/GQjg61PnRA,0
"Recomiendo una serie de época #Oulander 🏴󠁧󠁢󠁳󠁣󠁴󠁿
Una mujer del futuro y un hombre Highlands escosés del Clan Fraser se enamoran.
Se libra una Batalla, hecho histórico en Culloden, dónde Scotland perdió contra los ingleses.
Fascinante los Kilts y el idioma Gaélico. https://t.co/aRxIDnQYNX",0
"@CarolAlvo No creo.
Orrego esta casado con una tremenda mujer...
Y Oliva?
Bueno. Oliva... Oliva.
Dejemoslo ahí no más.
Hay que ser respetuoso siempre.",1
"Que espanto, pobre mujer 😔😔 https://t.co/OUqHgPOsG3",0
"Una historia que tiene nombre de mujer: NUESTRA VICTORIA. 60 años de historia y lucha en los relatos del dirigente de la población La Victoria, Juan Lemuñir. Colección®️Resistencia, necesaria cuando acecha el negacionismo. 94 pags., $6.000. Pídelo por DM o a contacto@cincoases.cl https://t.co/wXKYK3vZxq",0
"@LaEufe Si la mujer no avisa que está comprometida, tampoco es pecado para el hombre...",0
"Ya escuché a esa mujer realmente abre la boca y deja la... Yo también voy, por #OrregoGobernador https://t.co/HXOUGNmvKQ",0
"@meganoticiascl Porque no castigamos a esta mujer que tanto a criticado a la derecha?
Le falta inteligencia,tiene que ver como el comunismo se ha apoderado del país , debe aliarse con la derecha para derrotarlo y no demonizarlo
Solos no podrán 
@yasnaprovoste 
@LavinPresidente 
@humbertosichel",0
"@edorobi73 @magdalena355 Esta mujer cree que el cargo es de presidente,  lo más terrible que la gente que no se informa les cree",0
"Me es absolutamente indiferente si su ""carrera"" política, o como le llamen, termina aquí o se queme, mi preocupación es que una niña con pinta de mujer madura, maneje recursos que son de 20MM de personas.
Es como pasarle un F-16 a Peter Sellers en la ""Fiesta Inolvidable""... https://t.co/J4P0oMOh6U",0
"@FelipeParadaM @difamadores Cuando ustedes critican, son valientes. Cuando lo hace una mujer que milita en el @PDC_Chile desde los 15 años, es soberbia. Aquí no importan los temas de fondo: Solo el descalificar al otro. Lo que se llama falacia argumentativa.",1
